count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,attack_types
299,20,1,1,0,0,0.07,0.06,0,dos
10,10,0,0,0,0,1,0,0,normal
19,22,0,0,0,0,1,0,0.14,normal
174,15,0.99,1,0,0,0.09,0.06,0,dos
23,23,0,0,0,0,1,0,0,dos
126,125,0,0,0,0,0.99,0.02,0,normal
1,1,0,0,0,0,1,0,0,normal
27,49,0,0,0,0,1,0,0.08,normal
1,1,0,0,0,0,1,0,0,normal
197,8,1,1,0,0,0.04,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
274,274,0,0,0,0,1,0.01,0.01,normal
262,18,1,1,0,0,0.07,0.06,0,dos
162,12,1,1,0,0,0.07,0.07,0,dos
223,12,1,1,0,0,0.05,0.07,0,dos
233,17,1,1,0,0,0.07,0.06,0,dos
8,8,0,0,0,0,1,0,0,normal
148,24,1,1,0,0,0.16,0.05,0,dos
24,24,0,0,0,0,1,0,0,normal
6,8,0,0,0,0,1,0,0.25,normal
1,1,0,0,0,0,1,0,0,r2l
1,1,0,0,1,1,1,0,0,probe
2,4,0,0,0,0,1,0,0.5,dos
140,20,1,1,0,0,0.14,0.06,0,dos
1,2,0,0,0,0,1,0,1,normal
2,2,0,0,1,1,1,0,0,probe
2,2,0,0,0,0,1,0,0,normal
3,3,0,0,0,0,1,0,0,dos
27,60,0,0,0,0,1,0,0.12,normal
12,37,0,0,0,0,1,0,0.16,normal
230,7,1,1,0,0,0.03,0.07,0,dos
1,1,0,0,0,0,1,0,0,normal
290,15,0,0,1,1,0.05,0.06,0,dos
4,9,0,0,0,0,1,0,0.33,normal
74,154,0,0,0,0,1,0,0.01,normal
7,7,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
3,9,0,0,0,0,1,0,0.22,normal
123,8,0,0,1,1,0.07,0.07,0,dos
1,49,0,0,0,0,1,0,1,probe
312,312,0,0,0,0,1,0,0,dos
5,8,0,0,0,0,1,0,0.25,normal
2,2,0,0,0,0,1,0,0,normal
20,21,0,0,0,0,1,0,0.1,normal
121,1,1,1,0,0,0.01,0.06,0,dos
2,2,0,0,0,0,1,0,0,normal
1,1,0,0,1,1,1,0,0,probe
299,13,1,1,0,0,0.04,0.05,0,dos
19,19,0,0,0,0,1,0,0,dos
7,21,0.14,0.05,0,0,1,0,0.19,normal
18,18,0,0,0,0,1,0,0,normal
1,4,0,0,0,0,1,0,1,normal
5,5,0,0,0,0,1,0,0,normal
293,14,1,1,0,0,0.05,0.05,0,dos
250,7,0,0,1,1,0.03,0.07,0,dos
25,30,0,0,0,0,1,0,0.13,normal
289,16,1,1,0,0,0.06,0.06,0,dos
2,2,0,0,0,0,1,0,0,normal
12,12,0,0,0,0,1,0,0,normal
280,17,1,1,0,0,0.06,0.06,0,dos
231,3,1,1,0,0,0.01,0.06,0,dos
226,11,1,1,0,0,0.05,0.05,0,dos
247,1,1,1,0,0,0,0.07,0,dos
299,20,1,1,0,0,0.07,0.06,0,dos
5,11,0,0,0,0,1,0,0.27,normal
29,46,0,0,0,0,1,0,0.11,normal
10,10,0,0,0,0,1,0,0,normal
297,14,1,1,0,0,0.05,0.05,0,dos
8,10,0,0,0.12,0.1,1,0,0.3,normal
17,17,0,0,0,0,1,0,0,normal
109,9,1,1,0,0,0.08,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
19,19,0,0,0,0,1,0,0,normal
240,19,1,1,0,0,0.08,0.05,0,dos
2,2,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
5,5,0,0,0,0,1,0,0,normal
49,16,0.98,1,0.02,0,0.33,0.08,0,dos
1,2,0,0,0,0,1,0,1,normal
133,17,1,1,0,0,0.13,0.05,0,dos
257,9,1,1,0,0,0.04,0.06,0,dos
192,2,0.66,0.5,0.34,0.5,0.01,0.41,0,probe
72,150,0,0,0,0,1,0,0.01,normal
1,46,0,0,0,0,1,0,1,probe
2,2,0,0,0,0,1,0,0,normal
237,10,1,1,0,0,0.04,0.06,0,dos
235,3,1,1,0,0,0.01,0.06,0,dos
263,17,0,0,1,1,0.06,0.06,0,dos
269,269,0,0,0,0,1,0,0,normal
2,4,0,0,0,0,1,0,0.5,normal
299,20,1,1,0,0,0.07,0.05,0,dos
3,10,1,0.3,0,0,1,0,0.3,normal
234,235,0,0,0,0,1,0,0.01,normal
75,11,0,0,1,1,0.15,0.07,0,dos
201,18,1,1,0,0,0.09,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
33,18,1,0.94,0,0.06,0.52,0.06,0.11,dos
2,4,0,0,0,0,1,0,0.5,normal
46,12,1,1,0,0,0.26,0.09,0,dos
1,2,0,0,0,0,1,0,1,normal
3,1,0,0,0,0,0.33,0.67,0,normal
6,7,0,0,0,0,1,0,0.29,normal
3,3,0,0,0,0,1,0,0,normal
26,26,0.04,0.04,0,0,1,0,0,normal
138,218,0,0,0,0,1,0,0.01,normal
11,11,0,0,0,0,1,0,0,normal
21,21,0,0,0,0,1,0,0,normal
251,19,1,1,0,0,0.08,0.06,0,dos
10,10,0,0,0,0,1,0,0,normal
128,4,1,1,0,0,0.03,0.06,0,dos
121,12,1,1,0,0,0.1,0.07,0,dos
78,19,1,1,0,0,0.24,0.05,0,dos
215,11,1,1,0,0,0.05,0.08,0,dos
240,20,1,1,0,0,0.08,0.05,0,dos
4,10,0,0,0,0,1,0,0.2,normal
4,4,0,0,0,0,1,0,0,dos
76,2,0,0,1,1,0.03,0.54,0,probe
123,15,1,1,0,0,0.12,0.06,0,dos
27,30,0,0,0,0,1,0,0.13,normal
2,1,0,0,1,1,0.5,1,0,probe
216,7,0,0,1,1,0.03,0.06,0,dos
1,1,0,0,1,1,1,0,0,normal
2,1,0,0,0,0,0.5,1,0,normal
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
14,16,1,0.88,0,0,1,0,0.19,dos
1,1,0,0,0,0,1,0,0,normal
233,4,1,1,0,0,0.02,0.07,0,dos
150,14,0,0,1,1,0.09,0.05,0,dos
1,1,0,0,0,0,1,0,0,normal
197,6,1,1,0,0,0.03,0.06,0,dos
1,1,0,0,0,0,1,0,0,probe
22,22,0,0,0,0,1,0,0,normal
10,41,0,0.02,0,0,1,0,0.15,normal
5,9,0,0,0,0,1,0,0.22,normal
3,3,0,0,0,0,1,0,0,normal
1,1,0,0,1,1,1,0,0,normal
284,15,1,1,0,0,0.05,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
131,5,0,0,1,1,0.04,0.07,0,dos
2,2,0,0,0,0,1,0,0,normal
5,4,0,0,0.2,0.25,0.8,0.4,0,dos
2,2,0,0,0,0,1,0,0,normal
167,15,0,0,1,1,0.09,0.07,0,dos
10,10,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
12,12,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
19,17,1,1,0,0,0.89,0.16,0,dos
2,2,0,0,1,1,1,0,0,probe
249,5,1,1,0,0,0.02,0.05,0,dos
5,1,0,0,0,0,0.2,0.6,0,normal
236,10,0,0,1,1,0.04,0.06,0,dos
8,8,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
241,3,1,1,0,0,0.01,0.07,0,dos
149,1,1,1,0,0,0.01,0.06,0,dos
206,6,0,0,1,1,0.03,0.08,0,dos
279,11,1,1,0,0,0.04,0.06,0,dos
1,3,0,0,1,1,1,0,0.67,normal
29,55,0,0,0,0,1,0,0.07,normal
283,13,0,0,1,1,0.05,0.06,0,dos
2,2,0,0,0,0,1,0,0,normal
159,18,0,0,1,1,0.11,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
270,10,1,1,0,0,0.04,0.06,0,dos
11,11,0,0,0,0,1,0,0,normal
1,42,0,0,0,0,1,0,1,probe
1,1,0,0,1,1,1,0,0,probe
1,1,0,0,0,0,1,0,0,normal
4,4,0,0,0,0,1,0,0,normal
1,15,0,0,0,0,1,0,1,probe
244,24,1,1,0,0,0.1,0.04,0,dos
80,160,0,0,0,0,1,0,0.01,normal
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
7,7,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
263,9,1,1,0,0,0.03,0.07,0,dos
511,1,0.08,0,0.92,1,0,1,0,probe
1,1,0,0,0,0,1,0,0,normal
5,5,0,0,0,0,1,0,0,normal
4,4,0,0,0,0,1,0,0,normal
7,7,0,0,0,0,1,0,0,normal
238,3,0,0,1,1,0.01,0.07,0,dos
3,1,0,0,0,0,0.33,1,0,normal
2,2,0,0,1,1,1,0,0,probe
1,45,0,0,0,0,1,0,1,probe
1,40,0,0,0,0,1,0,1,probe
33,33,0,0,0,0,1,0,0,normal
300,20,1,1,0,0,0.07,0.05,0,dos
77,155,0,0,0,0,1,0,0.01,normal
125,3,1,1,0,0,0.02,0.06,0,dos
6,7,0,0,0,0,1,0,0.29,normal
118,14,1,1,0,0,0.12,0.06,0,dos
9,27,0,0,0,0,1,0,0.07,normal
333,333,0,0,0,0,1,0,0,normal
115,115,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
263,22,1,1,0,0,0.08,0.05,0,dos
1,1,0,0,0,0,1,0,0,normal
24,4,1,1,0,0,0.17,0.08,0,dos
117,117,0,0,0,0,1,0,0,normal
298,3,1,1,0,0,0.01,0.06,0,dos
65,145,0,0,0,0,0.98,0.03,0.01,normal
110,10,0,0,1,1,0.09,0.06,0,dos
15,16,0,0,0,0,1,0,0.12,normal
1,35,0,0,0,0,1,0,1,probe
2,1,0,0,1,1,0.5,1,0,probe
2,2,0,0,0,0,1,0,0,normal
277,9,0,0,1,1,0.03,0.06,0,dos
20,20,0,0,0,0,1,0,0,normal
2,1,0,0,1,1,0.5,1,0,probe
1,1,0,0,0,0,1,0,0,normal
9,1,0,0,0,0,0.11,0.22,0,normal
220,7,1,1,0,0,0.03,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
1,41,0,0,0,0,1,0,1,probe
1,1,0,0,0,0,1,0,0,normal
196,195,0,0,0,0,0.99,0.01,0,normal
1,1,0,0,0,0,1,0,0,normal
287,11,1,1,0,0,0.04,0.06,0,dos
1,1,0,0,1,1,1,0,0,probe
256,17,1,1,0,0,0.07,0.06,0,dos
298,1,0.1,0,0.89,1,0,1,0,probe
1,38,1,0.03,0,0,1,0,0.08,normal
6,15,0,0,0,0,1,0,0.47,normal
6,6,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
1,3,0,0,0,0.67,1,0,1,normal
50,265,0,0,0,0,1,0,0.01,normal
277,19,1,1,0,0,0.07,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
4,1,0,0,0,0,0.25,0.5,0,normal
286,14,0,0,1,1,0.05,0.06,0,dos
2,3,0.5,0.33,0,0,1,0,0.67,normal
1,1,0,0,0,0,1,0,0,normal
511,1,0.17,0,0.83,1,0,1,0,probe
257,22,1,1,0,0,0.09,0.05,0,dos
290,8,1,1,0,0,0.03,0.06,0,dos
109,9,1,1,0,0,0.08,0.05,0,dos
68,19,1,1,0,0,0.28,0.06,0,dos
210,17,1,1,0,0,0.08,0.07,0,dos
2,35,0,0,0,0,1,0,0.06,normal
5,5,0,0,0,0,1,0,0,normal
8,8,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
247,5,1,1,0,0,0.02,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
130,8,1,1,0,0,0.06,0.06,0,dos
487,1,0.06,0,0.93,1,0,1,0,probe
242,16,1,1,0,0,0.07,0.06,0,dos
1,33,0,0,0,0,1,0,1,probe
480,480,0,0,0,0,1,0,0,dos
1,1,0,0,1,1,1,0,0,normal
76,156,0,0,0,0,1,0,0.01,normal
6,6,0,0,0,0,1,0,0,normal
231,14,1,1,0,0,0.06,0.06,0,dos
13,14,0,0,0,0,1,0,0.14,normal
10,10,0,0,0,0,1,0,0,normal
241,19,1,1,0,0,0.08,0.07,0,dos
9,8,0,0,0,0,0.89,0.22,0,normal
6,6,0,0,0,0,1,0,0,normal
21,21,0,0,0,0,1,0,0,normal
2,6,0,0,0,0,1,0,0.33,normal
1,1,0,0,1,1,1,0,0,normal
181,15,0,0,1,1,0.08,0.07,0,dos
24,27,0,0,0,0,1,0,0.15,normal
1,1,0,0,0,0,1,0,0,probe
28,5,1,1,0,0,0.18,0.11,0,dos
1,1,0,0,0,0,1,0,0,probe
238,6,1,1,0,0,0.03,0.06,0,dos
19,19,0,0,0,0,1,0,0,normal
14,2,0,0,0,0,0.14,0.29,0,probe
14,14,0.07,0.07,0,0,1,0,0,normal
3,3,0,0,0,0,1,0,0,normal
8,8,0,0,0,0,1,0,0,normal
4,9,0,0,0,0,1,0,0.44,normal
245,17,1,1,0,0,0.07,0.07,0,dos
30,13,1,1,0,0,0.43,0.2,0,dos
19,22,0,0,0,0,1,0,0.18,normal
1,1,0,0,0,0,1,0,0,normal
4,4,0,0,0,0,1,0,0,normal
1,26,0,0,0,0,1,0,0.12,normal
201,201,0,0,0,0,1,0,0,normal
162,162,0,0,0,0,1,0,0,normal
3,3,0,0,0,0,1,0,0,normal
3,3,0,0,0,0,1,0,0,normal
8,8,0,0,0,0,1,0,0,normal
150,20,1,1,0,0,0.13,0.05,0,dos
6,14,0,0,0,0,1,0,0.21,normal
202,13,1,1,0,0,0.06,0.05,0,dos
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
511,1,0.18,0,0.82,1,0,1,0,probe
126,5,1,1,0,0,0.04,0.06,0,dos
511,511,0,0,0,0,1,0,0,dos
9,9,0,0,0,0,1,0,0,normal
19,19,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
265,9,1,1,0,0,0.03,0.06,0,dos
132,9,1,1,0,0,0.07,0.06,0,dos
102,13,1,1,0,0,0.13,0.06,0,dos
64,146,0,0,0,0,0.98,0.03,0.02,normal
2,10,0,0,0,0,1,0,0.3,normal
7,21,0,0,0,0,1,0,0.14,normal
5,17,0,0,0,0,1,0,0.29,normal
1,1,0,0,0,0,1,0,0,r2l
20,20,1,1,0,0,1,0,0,dos
69,16,1,1,0,0,0.23,0.06,0,dos
10,10,0,0,0,0,1,0,0,normal
1,35,0,0,0,0,1,0,1,probe
361,1,0.09,1,0.9,0,0,1,0,probe
3,15,0.33,0.13,0,0,1,0,0.27,normal
2,2,0,0,0,0,1,0,0,probe
16,32,0,0,0,0,1,0,0.16,normal
1,1,0,0,0,0,1,0,0,normal
367,1,0.1,0,0.9,1,0,1,0,probe
4,4,0,0,0,0,1,0,0,normal
113,3,1,1,0,0,0.03,0.06,0,dos
13,38,0,0,0,0,1,0,0.08,normal
2,2,0,0,0,0,1,0,0,normal
15,15,0,0,0,0,1,0,0,dos
1,3,0,0,0,0,1,0,1,normal
232,16,1,1,0,0,0.07,0.06,0,dos
10,13,0,0,0,0,1,0,0.15,normal
275,4,1,1,0,0,0.01,0.06,0,dos
14,14,0,0,0,0,1,0,0,normal
3,3,0.33,0.33,0,0,1,0,0,normal
9,12,0,0,0,0,1,0,0.17,normal
179,9,1,1,0,0,0.05,0.06,0,dos
1,45,0,0,0,0,1,0,1,probe
8,8,0.12,0.12,0,0,1,0,0,normal
262,3,1,1,0,0,0.01,0.06,0,dos
5,5,1,1,0,0,1,0,0,dos
7,7,0,0,0,0,1,0,0,normal
12,12,0,0,0,0,1,0,0,normal
1,18,0,0,0,0,1,0,0.11,normal
132,20,1,1,0,0,0.15,0.07,0,dos
1,1,0,0,0,0,1,0,0,normal
511,511,0,0,0,0,1,0,0,dos
2,13,0,0,0,0,1,0,0.15,normal
7,27,0,0,0,0,1,0,0.07,normal
262,7,0,0,1,1,0.03,0.06,0,dos
2,1,0,0,1,1,0.5,1,0,probe
1,1,0,0,0,0,1,0,0,normal
9,9,0,0,0,0,1,0,0,normal
12,12,0,0,0,0,1,0,0,normal
18,36,0,0,0,0,1,0,0.06,normal
31,31,0,0,0,0,1,0,0,normal
1,1,0,0,1,1,1,0,0,normal
32,33,0,0,0,0,1,0,0.06,normal
219,16,1,1,0,0,0.07,0.05,0,dos
1,20,0,0,0,0,1,0,1,probe
277,20,1,1,0,0,0.07,0.06,0,dos
237,3,1,1,0,0,0.01,0.06,0,dos
12,50,0,0,0,0,1,0,0.04,normal
324,323,0,0,0,0,1,0.01,0,normal
1,1,0,0,0,0,1,0,0,normal
280,12,1,1,0,0,0.04,0.06,0,dos
1,1,0,0,1,1,1,0,0,normal
259,9,1,1,0,0,0.03,0.06,0,dos
89,1,1,1,0,0,0.01,0.07,0,dos
12,16,0,0,0,0,1,0,0.12,normal
1,3,0,0,0,0,1,0,1,normal
1,30,0,0,0,0,1,0,1,probe
73,17,1,1,0,0,0.23,0.05,0,dos
2,2,0,0,0,0,1,0,0,normal
1,6,0,0,0,0,1,0,1,probe
289,17,0,0,1,1,0.06,0.06,0,dos
115,15,0.87,0,0,0,0.13,0.06,0,dos
318,317,0,0,0,0,1,0.01,0,normal
235,20,1,1,0,0,0.09,0.06,0,dos
218,5,1,1,0,0,0.02,0.08,0,dos
137,7,1,1,0,0,0.05,0.07,0,dos
2,2,0,0,0,0,1,0,0,dos
2,5,0,0,0,0,1,0,0.4,normal
4,8,0,0,0,0,1,0,0.25,normal
149,19,1,1,0,0,0.13,0.06,0,dos
1,1,0,0,1,1,1,0,0,normal
5,1,0,0,0,0,0.2,0.4,0,normal
230,2,1,1,0,0,0.01,0.06,0,dos
9,9,0,0,0,0,1,0,0,normal
15,15,0,0,0,0,1,0,0,normal
7,7,0,0,0,0,1,0,0,normal
87,16,1,1,0,0,0.18,0.06,0,dos
2,3,0,0,0,0.33,1,0,0.67,normal
2,4,0.5,0.25,0,0.25,1,0,0.5,normal
148,5,1,1,0,0,0.03,0.05,0,dos
73,73,0,0,0,0,1,0,0,dos
108,15,0,0,1,1,0.14,0.07,0,dos
26,9,0,0,0,0,0.35,0.15,0,probe
1,1,0,0,0,0,1,0,0,normal
98,24,1,1,0,0,0.24,0.05,0,dos
1,1,0,0,0,0,1,0,0,normal
1,2,0,0,0,0,1,0,1,normal
7,7,0,0,0.14,0.14,1,0,0,normal
1,7,0,0,0,0,1,0,0.57,normal
176,1,0,0,1,1,0.01,0.07,0,dos
10,10,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
17,17,0,0,0,0,1,0,0,normal
111,11,1,1,0,0,0.1,0.06,0,dos
8,8,0,0,0,0,1,0,0,normal
8,2,1,1,0,0,0.25,0.25,0,dos
2,8,0,0,0,0,1,0,0.25,normal
110,6,0,0,1,1,0.05,0.08,0,dos
92,2,0,0,1,1,0.02,0.09,0,dos
1,1,0,0,0,0,1,0,0,normal
1,42,0,0,0,0,1,0,0.07,normal
10,24,0,0,0,0,1,0,0.12,normal
286,2,1,1,0,0,0.01,0.06,0,dos
12,12,0,0,0,0,1,0,0,normal
3,3,0,0,0,0,1,0,0,normal
196,195,0,0,0,0,0.99,0.01,0,normal
66,65,0,0,0.02,0,0.98,0.03,0,dos
1,1,0,0,0,0,1,0,0,normal
510,1,0.08,0,0.92,1,0,1,0,probe
2,2,0.5,0.5,0,0,1,0,0,normal
259,17,1,1,0,0,0.07,0.05,0,dos
1,1,0,0,0,0,1,0,0,normal
162,20,0,0,1,1,0.12,0.06,0,dos
7,26,0,0,0,0,1,0,0.15,normal
371,371,0,0,0,0,1,0,0,dos
222,2,1,1,0,0,0.01,0.06,0,dos
7,12,0,0,0,0,1,0,0.17,normal
40,40,0,0,0,0,1,0,0,normal
5,5,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,probe
178,258,0,0,0,0,1,0,0.01,normal
228,11,0,0,1,1,0.05,0.07,0,dos
1,1,0,0,1,1,1,0,0,normal
173,173,0,0,0,0,1,0,0,normal
6,6,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
12,12,0,0,0,0,1,0,0,normal
17,17,0,0,0,0,1,0,0,normal
8,8,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
40,20,1,1,0,0,0.5,0.05,0,dos
4,4,0,0,0,0,1,0,0,probe
104,4,1,1,0,0,0.04,0.07,0,dos
76,1,0.01,0,0.92,1,0.01,1,0,probe
1,1,0,0,0,0,1,0,0,normal
509,1,0.18,0,0.82,1,0,1,0,probe
214,13,1,1,0,0,0.06,0.07,0,dos
3,3,0,0,0,0,1,0,0,normal
105,5,1,1,0,0,0.05,0.06,0,dos
227,12,1,1,0,0,0.05,0.07,0,dos
2,2,0,0,0,0,1,0,0,normal
1,1,0,0,1,1,1,0,0,probe
2,1,0,0,0,0,0.5,1,0,normal
1,10,0,0,0,0,1,0,0.2,normal
281,20,1,1,0,0,0.07,0.05,0,dos
1,36,0,0.03,0,0,1,0,0.11,normal
18,18,0,0,0,0,1,0,0,normal
8,8,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
29,30,0,0,0,0,1,0,0.07,normal
1,2,0,0,1,1,1,0,1,normal
3,2,0,0,0,0,0.67,0.67,0,normal
144,18,1,1,0,0,0.12,0.06,0,dos
2,2,0,0,0,0,1,0,0,normal
15,15,0,0,0,0,1,0,0,normal
11,3,1,1,0,0,0.27,0.36,0,dos
103,18,1,1,0,0,0.17,0.06,0,dos
1,7,0,0,0,0,1,0,0.29,normal
79,16,1,1,0,0,0.2,0.06,0,dos
104,22,1,1,0,0,0.21,0.05,0,dos
29,47,0,0,0,0,1,0,0.04,normal
1,2,0,0,1,1,1,0,1,normal
1,3,0,0,0,0,1,0,0.67,normal
237,237,0,0,0,0,1,0.01,0.01,normal
3,3,0,0,0,0,1,0,0,normal
36,10,1,1,0,0,0.28,0.11,0,dos
3,3,0,0,0,0,1,0,0,normal
4,6,0,0,0,0,1,0,0.5,normal
208,16,1,1,0,0,0.08,0.06,0,dos
8,8,1,1,0,0,1,0,0,dos
83,5,1,1,0,0,0.06,0.07,0,dos
2,2,0,0,0,0,1,0,0,normal
208,1,1,1,0,0,0,0.07,0,dos
2,2,0,0,0,0,1,0,0,normal
288,5,1,1,0,0,0.02,0.06,0,dos
66,15,1,1,0,0,0.23,0.06,0,dos
119,6,1,1,0,0,0.05,0.07,0,dos
135,20,1,1,0,0,0.15,0.06,0,dos
4,2,0,0,0,0,0.5,0.5,0,normal
8,10,0,0,0,0,1,0,0.3,normal
389,389,0,0,0,0,1,0,0,dos
1,1,0,0,0,0,1,0,0,normal
1,1,1,1,0,0,1,0,0,normal
296,24,1,1,0,0,0.08,0.05,0,dos
18,24,0,0,0,0,1,0,0.17,normal
5,5,0,0,0,0,1,0,0,normal
3,3,0,0,0,0,1,0,0,normal
7,7,0,0,0,0,1,0,0,normal
5,1,0,0,0,0,0.2,0.6,0,normal
1,2,0,0,0,0,1,0,1,normal
275,14,1,1,0,0,0.05,0.05,0,dos
42,42,0,0,0,0,1,0,0,normal
3,3,0,0,0,0,1,0,0,normal
5,1,0,0,0,0,0.2,0.6,0,normal
103,3,1,1,0,0,0.03,0.07,0,dos
268,11,1,1,0,0,0.04,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
9,2,1,1,0,0,0.22,0.67,0,dos
276,19,1,1,0,0,0.07,0.04,0,dos
1,1,0,0,0,0,1,0,0,r2l
232,11,1,1,0,0,0.05,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
122,1,1,1,0,0,0.01,0.07,0,dos
7,13,0,0,0,0,1,0,0.15,normal
61,1,0,0,0.92,1,0.02,1,0,probe
121,8,1,1,0,0,0.07,0.07,0,dos
4,4,0,0,0,0,1,0,0,normal
114,4,1,1,0,0,0.04,0.05,0,dos
1,1,0,0,1,1,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
255,2,0,0,1,1,0.01,0.06,0,dos
511,511,0,0,0,0,1,0,0,dos
18,18,0,0,0.83,0.83,1,0,0,normal
22,100,0,0,0,0,1,0,0.02,normal
26,26,0,0,0,0,1,0,0,normal
1,14,0,0,0,0,1,0,1,probe
264,9,1,1,0,0,0.03,0.06,0,dos
6,51,0,0,0,0,1,0,0.06,normal
311,310,0,0,0,0,1,0.01,0,normal
3,2,0,0,0,0,0.67,0.67,0,normal
6,8,0,0,0,0,1,0,0.38,normal
1,2,0,0,0,0,1,0,1,normal
29,32,0,0,0,0,1,0,0.06,normal
265,20,1,1,0,0,0.08,0.05,0,dos
276,8,1,1,0,0,0.03,0.06,0,dos
10,12,0,0,0,0,1,0,0.25,normal
138,2,1,1,0,0,0.01,0.07,0,dos
1,2,0,0,1,1,1,0,1,normal
120,15,1,1,0,0,0.12,0.07,0,dos
1,44,0,0,0,0,1,0,1,probe
2,2,0,0,0,0,1,0,0,normal
2,1,0,0,0,0,0.5,1,0,normal
511,1,0.09,0,0.89,1,0,1,0,probe
17,17,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,probe
275,8,1,1,0,0,0.03,0.06,0,dos
144,144,0,0,0,0,1,0,0,dos
8,8,0,0,0.75,0.75,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
2,2,0,0,1,1,1,0,0,probe
9,10,0,0,0,0,1,0,0.2,normal
266,19,1,1,0,0,0.07,0.05,0,dos
1,2,0,0,0,0,1,0,1,normal
20,20,0,0,0,0,1,0,0,normal
80,14,1,1,0,0,0.17,0.08,0,dos
21,40,0,0,0,0,1,0,0.08,normal
117,6,1,1,0,0,0.05,0.09,0,dos
1,10,0,0,0,0,1,0,1,probe
3,7,0,0,0,0,1,0,0.29,normal
1,3,0,0,0,0,1,0,1,normal
6,17,0,0,0,0,1,0,0.12,normal
1,1,0,0,1,1,1,0,0,normal
7,7,0,0,0,0,1,0,0,normal
23,2,0.96,1,0.04,0,0.09,0.13,0,dos
10,10,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
14,56,0,0,0,0,1,0,0.11,normal
8,8,0,0,0,0,1,0,0,normal
48,5,1,1,0,0,0.1,0.12,0,dos
228,1,1,1,0,0,0,0.07,0,dos
3,12,0,0,0,0,1,0,0.25,normal
1,1,0,0,0,0,1,0,0,normal
104,15,0,0,1,1,0.14,0.08,0,dos
1,2,0,0,0,0,1,0,1,normal
9,12,0,0,0,0,1,0,0.17,normal
10,3,1,1,0,0,0.3,0.4,0,dos
4,17,0,0,0,0,1,0,0.18,normal
1,19,0,0,0,0,1,0,1,probe
1,2,0,0,0,0,1,0,1,normal
107,4,0,0,1,1,0.04,0.07,0,dos
21,21,0,0,0,0,1,0,0,normal
11,13,0,0,0,0,1,0,0.15,normal
135,137,0,0,0,0,1,0,0.02,normal
14,32,0,0,0,0,1,0,0.16,normal
64,64,0,0,0,0,1,0,0,dos
10,10,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
131,18,0,0,1,1,0.14,0.05,0,dos
1,1,0,0,1,1,1,0,0,probe
74,154,0,0,0,0,1,0,0.01,normal
227,227,0,0,0,0,1,0,0,dos
1,1,0,0,0,0,1,0,0,normal
108,110,0,0,0,0,1,0,0.03,normal
8,13,0,0,0,0,1,0,0.15,normal
2,3,0,0,0,0,1,0,0.67,normal
2,2,0.5,0.5,0,0,1,0,0,normal
7,7,0,0,0,0,1,0,0,normal
1,2,0,0,0,0,1,0,1,normal
2,1,0,0,0,0,0.5,1,0,normal
1,2,0,0,0,0,1,0,1,normal
274,1,1,1,0,0,0,0.05,0,dos
